,Actor,Average Actor Rating,ActorReviewCount,MovieCount
2447,David_Arquette,3.102325245522819,13848.0,32
3373,Mary_Lynn_Rajskub,3.102064220183486,12208.0,12
8503,Michael_Ealy,3.100594916170903,3698.0,15
1146,Takeshi_Kitano,3.1005786718104162,7258.0,18
47,Martin_Short,3.100563255490159,15801.0,27
3528,Leslie_Mann,3.100034779584384,23002.0,21
3025,William_Baldwin,3.0992863140218305,4764.0,16
224,Sophie_Okonedo,3.0967868812779864,16526.0,14
8438,Shia_LaBeouf,3.0953550805389525,19742.0,21
1454,Robert_LaSardo,3.0952520515826496,1706.0,13
2120,Troy_Evans,3.092838099412001,27381.0,15
806,Adam_Sandler,3.0924081428957595,48091.0,32
6952,Rhona_Mitra,3.0914529914529916,8775.0,14
2757,Mercedes_Ruehl,3.090848965848966,8316.0,12
1453,Grace_Zabriskie,3.0907347476926765,8343.0,19
2548,Leon,3.0902613827993255,11860.0,12
7834,Naseeruddin_Shah,3.0900356848751027,3643.0,19
784,Richard_Schiff,3.089122917321597,25448.0,33
9236,Zack_Ward,3.0889666605268005,5429.0,15
8500,Ludacris,3.0887904917268703,4291.0,11
757,Jack_Thompson,3.0880933007865474,18435.0,22
3806,Natasha_Lyonne,3.0873163721524377,18788.0,22
421,Alicia_Silverstone,3.08617027921794,16009.0,18
4401,Camryn_Manheim,3.08595717884131,6352.0,18
11353,Mia_Wasikowska,3.0859375,2752.0,15
5017,Dougray_Scott,3.085744382022472,14240.0,18
3544,Vanessa_Williams,3.085717417516168,9123.0,21
1011,Chris_O'Donnell,3.0854662219035447,32077.0,20
4531,Spencer_Garrett,3.085039171089209,3957.0,13
5922,Shannon_Elizabeth,3.083735576702064,21753.0,12
1166,Christopher_Adamson,3.0833448753462602,14440.0,11
10350,Rob_Corddry,3.0820073439412483,2451.0,23
1151,Udo_Kier,3.0804326324857225,31343.0,41
8195,Toby_Stephens,3.0797752808988763,2670.0,13
4925,Peter_Coyote,3.078713604211219,6079.0,32
881,Martin_Lawrence,3.0777066050614303,9523.0,22
10466,Julie_White,3.076527561879708,8363.0,11
745,Rosie_O'Donnell,3.0760052873243358,14374.0,13
5238,Joshua_Jackson,3.074334777227723,6464.0,22
11144,Zac_Efron,3.0742081447963803,1105.0,18
5019,Michael_Lerner,3.073802541544477,8184.0,34
4284,Lee_Garlington,3.0734360834088847,4412.0,14
3883,Carrie_Fisher,3.0732663562852243,4081.0,14
714,David_Spade,3.072493395395647,15898.0,17
2312,Clint_Howard,3.0699460107978402,8335.0,28
4399,Elaine_Hendrix,3.06954487452148,4702.0,11
321,Kenneth_Branagh,3.068073676132003,13030.0,29
4524,Richard_Roundtree,3.067244130385229,4387.0,13
5078,Amy_Sedaris,3.0660758706467663,6432.0,19
3158,Jack_Noseworthy,3.0659623298512186,12636.0,13
10744,Max_Thieriot,3.0649538106235568,1732.0,12
2925,Dom_DeLuise,3.0638747140594758,5683.0,12
5265,Timothy_Dalton,3.063114134542706,2646.0,16
5687,Molly_Shannon,3.0625,12416.0,27
5625,James_Van_Der_Beek,3.062390158172232,1138.0,11
5813,Pernilla_August,3.062158374211633,21405.0,16
4256,Nigel_Bennett,3.0608417200365965,1093.0,14
903,Téa_Leoni,3.0564912280701755,12825.0,11
5878,Clarence_Williams_III,3.056070435588508,2158.0,15
10088,Ricky_Gervais,3.0557817589576546,2456.0,17
2183,Bai_Ling,3.052812858783008,13936.0,21
5208,Ron_Canada,3.052665382145151,6228.0,14
2656,Charlie_Sheen,3.050785175879397,15920.0,28
2481,Kevin_Connolly,3.050310653129262,6599.0,12
12282,Sarah_Gadon,3.0499092558983665,1102.0,13
1562,Rob_Paulsen,3.0486725663716814,1356.0,41
8022,David_Kennedy,3.0484189723320156,1518.0,13
1038,Ernie_Hudson,3.047948406393121,21398.0,24
1149,Henry_Rollins,3.047378321185046,8506.0,13
3358,Daniel_Baldwin,3.046469523234762,1657.0,18
3359,Andrew_McCarthy,3.046469523234762,1657.0,21
6821,Julianna_Margulies,3.045288197621226,1093.0,16
885,Chris_Rock,3.0451930654058312,12690.0,32
3076,Josh_Charles,3.044254658385093,2576.0,18
4969,Lacey_Chabert,3.0438619257721258,7706.0,20
1024,Cathy_Moriarty,3.0421169432651487,10364.0,25
8542,Cara_Buono,3.040720154664089,4138.0,12
7362,Dwayne_Johnson,3.040513202725724,9392.0,23
2922,Dave_Chappelle,3.0391359437586853,24466.0,13
6834,William_Mapother,3.0384203193655557,9331.0,12
1893,Kevin_Conway,3.0340783664459163,3624.0,22
3417,Sean_Whalen,3.033238472141936,22489.0,14
10347,Nick_Swardson,3.0305405405405406,3700.0,17
3390,Neve_Campbell,3.0279935275080905,18540.0,22
887,Lela_Rochon,3.0279246530072705,3026.0,11
6967,Tara_Subkoff,3.0277037037037036,3375.0,11
5938,Joshua_Leonard,3.025581395348837,9245.0,20
931,Noble_Willingham,3.0255102040816326,25480.0,12
1012,Michael_Gough,3.0235576768035086,31009.0,11
1283,Natasha_Henstridge,3.0200442695523857,8132.0,11
1824,Temuera_Morrison,3.0197110581725966,26026.0,16
1656,Christopher_Meloni,3.019434628975265,11320.0,17
1127,M._Emmet_Walsh,3.0155380501553806,13837.0,30
5636,Rachael_Leigh_Cook,3.0148331273176763,2427.0,28
1307,Arliss_Howard,3.0138432660722665,8524.0,11
8969,George_Wallace,3.0124007936507935,1008.0,11
4954,Theresa_Russell,3.010014537231465,6191.0,13
7353,Jaime_Pressly,3.008838055627762,3847.0,14
7474,Linda_Cardellini,3.008687258687259,6216.0,17
4140,Hugh_Laurie,3.0083076923076923,8125.0,20
7393,Matthew_Davis,3.0080336241753565,9398.0,14
3514,Ellen_Barkin,3.006340579710145,2208.0,23
4378,Rubén_Blades,3.006033476060724,5138.0,15
236,Jennifer_Lopez,3.0034367786611953,19495.0,28
4168,Robert_Knepper,3.0026833631484795,1118.0,14
10259,Carlos_Alazraqui,3.0017921146953404,1116.0,17
2425,Carol_Kane,3.001416430594901,7060.0,25
5610,Jordana_Brewster,3.0004278728606355,8180.0,11
663,Ron_White,3.0,1300.0,12
2116,Courteney_Cox,2.999298882335959,24247.0,14
916,Bruce_Dern,2.9954206002536283,7097.0,20
4586,Shawn_Hatosy,2.991726352185725,4049.0,20
1476,Teri_Garr,2.991000742206828,16168.0,14
293,Lance_Henriksen,2.9878994260258716,23346.0,34
8613,Domenick_Lombardozzi,2.9870918754745635,1317.0,12
8609,Brian_Van_Holt,2.9870918754745635,1317.0,11
6425,Alanna_Ubach,2.9853174603174604,10080.0,13
1967,Rod_Steiger,2.979477983662084,15057.0,15
6723,Isaiah_Washington,2.976793248945148,1659.0,18
8016,Johnny_Knoxville,2.9724244875943904,7416.0,21
2123,John_Capodice,2.969948463958236,14941.0,13
2117,Sean_Young,2.969948463958236,14941.0,17
5626,Paul_Walker,2.9670915712799166,11532.0,24
3389,Robin_Tunney,2.963837872070931,7895.0,18
6479,John_Ingle,2.9610613370089593,1451.0,15
3826,Jason_Patric,2.9607377647918187,5476.0,18
278,Sylvester_Stallone,2.960446967009578,39466.0,28
5016,Leelee_Sobieski,2.954653937947494,4609.0,20
5014,Maximilian_Schell,2.954653937947494,4609.0,11
1332,Anthony_Quinn,2.9522540983606556,7320.0,15
5228,Ernest_Borgnine,2.9514078110808355,1101.0,15
5538,Elizabeth_Daily,2.9513007614213196,3152.0,11
7316,Daryl_Sabara,2.9502762430939224,4163.0,12
281,Muse_Watson,2.9500486631934506,17467.0,17
918,Toby_Huss,2.9429522497704315,4356.0,12
8502,Amaury_Nolasco,2.937417328042328,6048.0,12
4317,Chevy_Chase,2.9352319706017456,2177.0,20
11613,Vanessa_Hudgens,2.9343936381709743,1006.0,12
135,Leslie_Nielsen,2.9341547429782726,11322.0,16
8882,Kevin_Hart,2.933692893401015,1576.0,20
8880,Bryan_Brown,2.933692893401015,1576.0,13
10464,Josh_Duhamel,2.927192336035372,6785.0,14
6960,Orlando_Jones,2.9267094017094015,7020.0,18
1606,Tony_Longo,2.923855812069664,2469.0,11
2981,John_Kapelos,2.920979020979021,1430.0,14
5236,Joss_Ackland,2.919069069069069,3330.0,21
136,Peter_MacNicol,2.917887974302349,9962.0,13
2085,Costas_Mandylor,2.9150840029218408,2738.0,15
90,Jean-Claude_Van_Damme,2.912332268370607,7825.0,34
8499,Tyrese_Gibson,2.9123124937078426,9933.0,14
3474,Kristy_Swanson,2.9115457928655717,11017.0,20
3064,Nastassja_Kinski,2.9097560975609755,1025.0,15
2538,Jon_Lovitz,2.909399703557312,8096.0,21
4748,Leslie_Phillips,2.9088785046728973,5564.0,11
2760,Joan_Plowright,2.9071672698029754,9948.0,20
6859,Maria_Conchita_Alonso,2.904457193292145,2266.0,12
9802,Noam_Jenkins,2.903064415259537,1599.0,11
1328,Jonathan_Banks,2.9016836086404068,3148.0,13
1298,Richard_Edson,2.89892952720785,5605.0,21
3638,Thomas_Jane,2.8985960757780784,5912.0,24
905,George_Segal,2.894179523141655,7130.0,12
5296,John_Heard,2.889087784619791,6983.0,33
1271,Brett_Cullen,2.888502227171492,3592.0,13
835,Tim_Curry,2.8839754612631876,21517.0,31
6137,Gerry_Bamman,2.881288863764839,7076.0,11
2449,Emilio_Estevez,2.8792599805258035,4108.0,13
1161,Diane_Lane,2.87884090639459,16858.0,27
10023,David_Hasselhoff,2.8770104068117313,2114.0,11
2411,Mako,2.874758017001936,11881.0,14
1013,Pat_Hingle,2.8733980095940432,27934.0,12
3611,Joanna_Cassidy,2.8684210526315788,1862.0,14
10814,Andrew_Divoff,2.8651234567901236,3240.0,12
3696,Michael_Imperioli,2.86488640892786,2509.0,23
5478,Matthew_Settle,2.8619445071057976,4433.0,11
10379,Topher_Grace,2.861292326809568,3219.0,13
914,Rob_Schneider,2.8576671930348683,23431.0,24
2537,Daniel_Stern,2.855873224865983,10633.0,14
1136,Fisher_Stevens,2.8546187228766273,6452.0,22
715,Tim_Matheson,2.8539887777506707,4099.0,12
3673,Mark_Dacascos,2.8528206744405926,3173.0,11
5614,Piper_Laurie,2.8523664785062963,2303.0,15
5245,Marguerite_Moreau,2.8482241953385126,1802.0,11
3521,Don_S._Davis,2.847091932457786,1066.0,13
3160,Jean_Smart,2.8405623966182687,5441.0,15
2479,Dabney_Coleman,2.8379805410536307,8428.0,13
8014,J.B._Smoove,2.8368631940469378,1747.0,11
4662,Sarah_Michelle_Gellar,2.833928372196809,8963.0,14
2039,Don_Harvey,2.8287461773700304,2616.0,15
9314,Ryo_Ishibashi,2.826923076923077,1040.0,12
5545,Rance_Howard,2.8265054294175718,4052.0,14
1234,Alexa_PenaVega,2.826273203236554,6303.0,19
6044,John_Ventimiglia,2.8238255033557045,1788.0,20
6902,Regina_Hall,2.8193438432040905,7041.0,18
6703,Corey_Feldman,2.8173607626693427,1993.0,13
2270,Robert_Englund,2.8172892720306515,2088.0,19
1037,Dylan_Walsh,2.8166880982997573,6999.0,12
8566,Stuart_Townsend,2.81491395793499,2615.0,12
7391,Jaime_King,2.813544018058691,4430.0,15
220,Ian_McNeice,2.801786342837029,11364.0,27
2764,Paul_Rodriguez,2.800543970988214,1103.0,13
3568,Jeffrey_Combs,2.794593034442948,5197.0,25
5333,LL_Cool_J,2.7940731052522887,14527.0,18
6900,Anna_Faris,2.7939911278397633,7439.0,23
2082,Kelly_Lynch,2.7939825190497536,8924.0,19
5303,Eddie_Izzard,2.789133556725706,4178.0,30
1145,Ice-T,2.7825503355704697,7450.0,15
6892,Carmen_Electra,2.781117895725693,6387.0,17
452,Bridgette_Wilson-Sampras,2.7807243575978813,13971.0,14
710,Balthazar_Getty,2.777920261133131,8578.0,13
8059,Asia_Argento,2.7743798118049616,2338.0,20
245,Aida_Turturro,2.7702165498483104,9559.0,14
5982,Michelle_Trachtenberg,2.76626065773447,4105.0,12
4541,D.B._Sweeney,2.765466297322253,3249.0,15
3481,Robert_Stanton,2.7652412845612226,5823.0,14
6040,Maddie_Corman,2.762529431550622,2973.0,11
451,Cary-Hiroyuki_Tagawa,2.758116737116647,11119.0,17
1150,Barbara_Sukowa,2.7575506826644602,4834.0,11
1148,Dolph_Lundgren,2.756953223767383,7910.0,40
6648,Lynda_Boyd,2.753631131816936,3649.0,14
7339,Billy_Burke,2.7522910302693697,7202.0,18
4824,Omar_Epps,2.7521544295070663,2901.0,17
3530,Andy_Dick,2.751985795720026,10701.0,19
9276,Peter_Falk,2.7513922036595067,1257.0,11
9274,Martin_Scorsese,2.7513922036595067,1257.0,15
1900,Jean-Pierre_Cassel,2.749598715890851,1246.0,15
1899,Marcello_Mastroianni,2.749598715890851,1246.0,11
3452,Barry_Bostwick,2.7472103004291846,2330.0,12
8591,Ronan_Vibert,2.747032221594121,1769.0,12
2762,Jim_Belushi,2.742842535787321,6846.0,27
3637,Vincent_Perez,2.732788002726653,1467.0,17
5082,Peter_Facinelli,2.714640522875817,3825.0,20
2339,Edward_Herrmann,2.7137491835401697,3062.0,20
10459,Jimmy_Bennett,2.7135969141755063,1037.0,13
9906,Jay_Hernandez,2.7127555988315484,1027.0,15
9643,Michael_Kopsa,2.7062319884726227,2776.0,11
2375,Kevin_McNulty,2.6972626043922054,6466.0,20
1605,Paul_Ben-Victor,2.678062678062678,3861.0,17
4809,David_Thornton,2.674915635545557,2667.0,16
3159,Megan_Ward,2.6714088397790055,3620.0,11
2628,Danielle_Harris,2.6703941338221813,5455.0,18
5105,Kristen_Wilson,2.6657995143947275,2883.0,11
4406,John_Corbett,2.6617221418234442,1382.0,13
1600,Sinbad,2.6540394521924866,7959.0,11
5366,Michael_Rosenbaum,2.6518298714144413,1011.0,13
1241,Kyle_MacLachlan,2.642597213557912,9618.0,16
139,Lysette_Anthony,2.6410169491525424,1475.0,11
10428,Brian_Posehn,2.6303630363036303,1515.0,11
4539,Michael_Jai_White,2.62360853432282,2156.0,18
6180,Chris_Kattan,2.599126637554585,1145.0,12
2559,Eddie_Griffin,2.5985039253443936,6751.0,21
448,Christopher_Lambert,2.594012511170688,5595.0,19
5962,Natassia_Malthe,2.5834450402144773,1492.0,12
5968,Ty_Olsson,2.5834450402144773,1492.0,14
5960,David_Lewis,2.5834450402144773,1492.0,14
1158,Armand_Assante,2.5756718528995757,10605.0,25
10818,Emmanuelle_Chriqui,2.562439024390244,1025.0,23
5585,Burt_Young,2.555709023941068,3258.0,15
1163,Joan_Chen,2.54675280516831,5882.0,18
4663,Freddie_Prinze_Jr.,2.5312015272640496,8381.0,17
1243,Robert_Davi,2.5307722461779694,5102.0,18
1121,August_Schellenberg,2.5176663031624864,4585.0,13
4661,Jennifer_Love_Hewitt,2.517093297406534,5938.0,19
4271,François_Chau,2.507837713231904,2169.0,11
6067,Gary_Grubbs,2.480603448275862,1160.0,13
4812,Marian_Seldes,2.453680520781172,3994.0,11
6569,Roger_Corman,2.4502106472615854,2611.0,12
2409,Mario_Van_Peebles,2.435860058309038,1372.0,14
2412,Raoul_Max_Trujillo,2.435860058309038,1372.0,12
11001,Kellan_Lutz,2.39987714987715,2442.0,13
11000,Nikki_Reed,2.39987714987715,2442.0,12
11416,Elizabeth_Reaser,2.3269896193771626,1156.0,13
7991,Miguel_A._Núñez_Jr.,2.3209134615384617,1248.0,14
1130,Al_Sapienza,2.2517482517482517,1287.0,11
4387,Kari_Wuhrer,2.0952986022871665,2361.0,14
5304,Carmen_Ejogo,2.0292177191328933,1061.0,12
